run_id,env,distance_cm,freq_mhz,calibration_mode,calibration_note,n_total_pairs,n_calibration_pairs,n_keygen_pairs,window,block_size,alpha,offset_device_minus_network_db,usable_bits,discard_rate,mismatches,bdr,entropy_bits_per_bit,min_entropy_bits_per_bit,p0,p1,kgr_bps_before_reconciliation,estimated_min_entropy_bits_total
run02,indoor_static,100,922.0,online_100,online offset from first 100 pairs,993,100,893,3,50,0.75,5.76,249,0.7211646136618142,53,0.21285140562248997,0.9999883655189508,0.9942176474059938,0.5020080321285141,0.4979919678714859,0.505947422106448,247.56019420409245
run02,indoor_static,100,922.0,online_100,online offset from first 100 pairs,993,100,893,3,50,1.0,5.76,99,0.8891377379619261,12,0.12121212121212122,0.9910760598382222,0.84799690655495,0.4444444444444444,0.5555555555555556,0.2011598184278649,83.95169374894004
run02,indoor_static,100,922.0,online_100,online offset from first 100 pairs,993,100,893,5,50,0.25,5.76,641,0.2821948488241881,160,0.24960998439937598,0.9961183711189763,0.8979157919166432,0.4633385335413417,0.5366614664586583,1.3024590263864788,575.5640226185683
run02,indoor_static,100,922.0,online_100,online offset from first 100 pairs,993,100,893,5,50,0.5,5.76,375,0.58006718924972,69,0.184,0.9866165198488093,0.8160371651574049,0.5680000000000001,0.432,0.7619690091964579,306.01393693402684
run02,indoor_static,100,922.0,online_100,online offset from first 100 pairs,993,100,893,5,50,0.75,5.76,249,0.7211646136618142,41,0.1646586345381526,0.9957958783333634,0.8939127416103084,0.5381526104417671,0.46184738955823296,0.505947422106448,222.5842726609668
run02,indoor_static,100,922.0,online_100,online offset from first 100 pairs,993,100,893,5,50,1.0,5.76,109,0.8779395296752519,15,0.13761467889908258,0.995076532106423,0.8855412754150852,0.45871559633027525,0.5412844036697247,0.22147899200643711,96.52399902024429
run02,indoor_static,100,922.0,online_100,online offset from first 100 pairs,993,100,893,9,50,0.25,5.76,666,0.2541993281075028,175,0.2627627627627628,0.9987246183690852,0.9405865144930013,0.478978978978979,0.521021021021021,1.3532569603329092,626.4306186523389
run02,indoor_static,100,922.0,online_100,online offset from first 100 pairs,993,100,893,9,50,0.5,5.76,397,0.555431131019037,74,0.18639798488664988,0.9979806814746949,0.9256360650620749,0.5264483627204031,0.473551637279597,0.8066711910693168,367.4775178296437
run02,indoor_static,100,922.0,online_100,online offset from first 100 pairs,993,100,893,9,50,0.75,5.76,274,0.6931690929451289,36,0.13138686131386862,0.9996540760494435,0.9687490660155601,0.5109489051094891,0.48905109489051096,0.5567453560528786,265.43724408826347
run02,indoor_static,100,922.0,online_100,online offset from first 100 pairs,993,100,893,9,50,1.0,5.76,151,0.8309070548712206,21,0.1390728476821192,0.9946467797464263,0.8808527347069952,0.45695364238410596,0.543046357615894,0.3068195210364404,133.00876294075627
run02,indoor_static,100,922.0,online_100,online offset from first 100 pairs,993,100,893,15,50,0.25,5.76,687,0.2306830907054871,162,0.23580786026200873,0.9991913363925473,0.9524910744260556,0.48326055312954874,0.5167394468704513,1.3959272248479109,654.3613681307003
run02,indoor_static,100,922.0,online_100,online offset from first 100 pairs,993,100,893,15,50,0.5,5.76,471,0.47256438969764836,80,0.16985138004246284,0.999606515539265,0.9666939133828216,0.4883227176220807,0.5116772823779193,0.9570330755507511,455.31283320330897
run02,indoor_static,100,922.0,online_100,online offset from first 100 pairs,993,100,893,15,50,0.75,5.76,298,0.6662933930571109,42,0.14093959731543623,0.9973665721927738,0.9153877722850586,0.5302013422818792,0.4697986577181208,0.6055113726414519,272.78555614094745
run02,indoor_static,100,922.0,online_100,online offset from first 100 pairs,993,100,893,15,50,1.0,5.76,163,0.8174692049272116,23,0.1411042944785276,0.997799733753238,0.9224633995289797,0.47239263803680986,0.5276073619631901,0.331202529330727,150.3615341232237
run02,indoor_static,100,922.0,online_100,online offset from first 100 pairs,993,100,893,21,50,0.25,5.76,701,0.2150055991041433,154,0.21968616262482168,0.9989296064919189,0.9454759938119269,0.48074179743223966,0.5192582025677603,1.424374067857912,662.7786716621608
run02,indoor_static,100,922.0,online_100,online offset from first 100 pairs,993,100,893,21,50,0.5,5.76,493,0.4479283314669653,72,0.1460446247464503,0.9945053555127669,0.879354645920139,0.45638945233265715,0.5436105476673428,1.00173525742361,433.52184043862854
run02,indoor_static,100,922.0,online_100,online offset from first 100 pairs,993,100,893,21,50,0.75,5.76,296,0.6685330347144457,29,0.09797297297297297,0.9991765376178505,0.952065522936298,0.5168918918918919,0.4831081081081081,0.6014475379257375,281.8113947891442
run02,indoor_static,100,922.0,online_100,online offset from first 100 pairs,993,100,893,21,50,1.0,5.76,189,0.7883538633818589,20,0.10582010582010581,0.9999798059716656,0.9923868158901248,0.5026455026455027,0.4973544973544973,0.3840323806350148,187.56110820323357
