run_id,env,distance_cm,freq_mhz,calibration_mode,calibration_note,n_total_pairs,n_calibration_pairs,n_keygen_pairs,window,block_size,alpha,offset_device_minus_network_db,usable_bits,discard_rate,mismatches,bdr,entropy_bits_per_bit,min_entropy_bits_per_bit,p0,p1,kgr_bps_before_reconciliation,estimated_min_entropy_bits_total
run03,indoor_dynamic,100,922.0,online_100,online offset from first 100 pairs,991,100,891,1,50,0.5,5.74,371,0.5836139169472503,134,0.3611859838274933,0.9995754543972446,0.9654197682898553,0.5121293800539084,0.48787061994609165,0.747218574524479,358.1707340355363
run03,indoor_dynamic,100,922.0,online_100,online offset from first 100 pairs,991,100,891,1,50,0.75,5.74,146,0.8361391694725028,38,0.2602739726027397,0.9966132830150962,0.9044223400177688,0.4657534246575342,0.5342465753424658,0.2940536708371265,132.04566164259424
run03,indoor_dynamic,100,922.0,online_100,online offset from first 100 pairs,991,100,891,1,50,1.0,5.74,67,0.9248035914702581,12,0.1791044776119403,0.9985532860835362,0.9368061735128062,0.5223880597014925,0.47761194029850745,0.13494243798690053,62.76601362535801
run03,indoor_dynamic,100,922.0,online_100,online offset from first 100 pairs,991,100,891,3,50,0.25,5.74,573,0.35690235690235694,214,0.37347294938917974,0.99982203353392,0.9775159858486209,0.4921465968586387,0.5078534031413613,1.154059954723791,560.1166598912598
run03,indoor_dynamic,100,922.0,online_100,online offset from first 100 pairs,991,100,891,3,50,0.5,5.74,319,0.6419753086419753,111,0.34796238244514105,0.9998227766385539,0.9775626108802447,0.5078369905956113,0.49216300940438873,0.6424871301167353,311.842472870798
run03,indoor_dynamic,100,922.0,online_100,online offset from first 100 pairs,991,100,891,3,50,0.75,5.74,211,0.7631874298540965,78,0.3696682464454976,0.9928428937961027,0.863118193579613,0.5497630331753555,0.45023696682464454,0.4249679763468061,182.11793884529834
run03,indoor_dynamic,100,922.0,online_100,online offset from first 100 pairs,991,100,891,3,50,1.0,5.74,109,0.877665544332211,31,0.28440366972477066,0.9970229471810964,0.9102033296493545,0.5321100917431192,0.46788990825688076,0.21953322000853964,99.21216293177963
run03,indoor_dynamic,100,922.0,online_100,online offset from first 100 pairs,991,100,891,5,50,0.25,5.74,610,0.3153759820426487,222,0.3639344262295082,0.9997208257357393,0.9718946623196462,0.4901639344262295,0.5098360655737705,1.228580405552378,592.8557440149841
run03,indoor_dynamic,100,922.0,online_100,online offset from first 100 pairs,991,100,891,5,50,0.5,5.74,319,0.6419753086419753,92,0.2884012539184953,0.9962468515122892,0.8995600988789715,0.5360501567398119,0.46394984326018807,0.6424871301167353,286.9596715423919
run03,indoor_dynamic,100,922.0,online_100,online offset from first 100 pairs,991,100,891,5,50,0.75,5.74,180,0.797979797979798,57,0.31666666666666665,0.9967916319816366,0.9068905956085186,0.5333333333333333,0.4666666666666667,0.362531922949882,163.24030720953334
run03,indoor_dynamic,100,922.0,online_100,online offset from first 100 pairs,991,100,891,5,50,1.0,5.74,100,0.8877665544332211,37,0.37,0.9765004687578239,0.7612131404128832,0.5900000000000001,0.41,0.20140662386104555,76.12131404128833
run03,indoor_dynamic,100,922.0,online_100,online offset from first 100 pairs,991,100,891,9,50,0.25,5.74,648,0.2727272727272727,244,0.3765432098765432,0.997772472089982,0.9219974879987268,0.4722222222222222,0.5277777777777778,1.305114922619575,597.454372223175
run03,indoor_dynamic,100,922.0,online_100,online offset from first 100 pairs,991,100,891,9,50,0.5,5.74,380,0.5735129068462401,116,0.30526315789473685,0.9999200708207957,0.9848931076097917,0.5052631578947369,0.49473684210526314,0.765345170671973,374.2593808917208
run03,indoor_dynamic,100,922.0,online_100,online offset from first 100 pairs,991,100,891,9,50,0.75,5.74,216,0.7575757575757576,71,0.3287037037037037,0.9969675224572906,0.9093974512190932,0.46759259259259256,0.5324074074074074,0.4350383075398584,196.42984946332413
run03,indoor_dynamic,100,922.0,online_100,online offset from first 100 pairs,991,100,891,9,50,1.0,5.74,137,0.8462401795735129,37,0.27007299270072993,0.9996540760494435,0.9687490660155601,0.4890510948905109,0.5109489051094891,0.2759270746896324,132.71862204413173
run03,indoor_dynamic,100,922.0,online_100,online offset from first 100 pairs,991,100,891,15,50,0.25,5.74,675,0.24242424242424243,228,0.3377777777777778,0.999871756640849,0.9808911770522956,0.5066666666666666,0.49333333333333335,1.3594947110620574,662.1015445102995
run03,indoor_dynamic,100,922.0,online_100,online offset from first 100 pairs,991,100,891,15,50,0.5,5.74,438,0.5084175084175084,135,0.3082191780821918,0.9933570282728466,0.867896463992655,0.452054794520548,0.547945205479452,0.8821610125113795,380.13865122878286
run03,indoor_dynamic,100,922.0,online_100,online offset from first 100 pairs,991,100,891,15,50,0.75,5.74,290,0.6745230078563411,86,0.296551724137931,0.9875787482275028,0.8223570853968507,0.43448275862068964,0.5655172413793104,0.584079209197032,238.4835547650867
run03,indoor_dynamic,100,922.0,online_100,online offset from first 100 pairs,991,100,891,15,50,1.0,5.74,152,0.8294051627384961,31,0.20394736842105263,0.9968755679272235,0.9080775105589607,0.4671052631578947,0.5328947368421053,0.30613806826878925,138.02778160496203
run03,indoor_dynamic,100,922.0,online_100,online offset from first 100 pairs,991,100,891,21,50,0.25,5.74,686,0.2300785634118967,201,0.29300291545189505,0.9989635531623797,0.9463313352064147,0.5189504373177842,0.48104956268221577,1.3816494396867725,649.1832959516005
run03,indoor_dynamic,100,922.0,online_100,online offset from first 100 pairs,991,100,891,21,50,0.5,5.74,464,0.47923681257014594,109,0.2349137931034483,0.9995174753579106,0.9631632318196285,0.4870689655172413,0.5129310344827587,0.9345267347152514,446.90773956430763
run03,indoor_dynamic,100,922.0,online_100,online offset from first 100 pairs,991,100,891,21,50,0.75,5.74,292,0.6722783389450055,66,0.22602739726027396,0.998341171754869,0.9324367161873655,0.476027397260274,0.523972602739726,0.588107341674253,272.2715211267107
run03,indoor_dynamic,100,922.0,online_100,online offset from first 100 pairs,991,100,891,21,50,1.0,5.74,157,0.8237934904601572,37,0.2356687898089172,0.999970735023815,0.990840000714524,0.5031847133757962,0.4968152866242038,0.31620839946184154,155.56188011218026
