run_id,env,distance_cm,freq_mhz,n_pairs,window,block_size,alpha,calibrate_offset,mean_offset_device_minus_network_db,usable_bits,discard_rate,mismatches,bdr,entropy_bits_per_bit,min_entropy_bits_per_bit,p0,p1,kgr_bps_before_reconciliation
run01,indoor_static,100,922.0,486,1,50,0.25,True,2.5699588477366255,339,0.30246913580246915,70,0.20648967551622419,0.9985872364932766,0.9375359130533464,0.47787610619469023,0.5221238938053098,1.1926163328630883
run01,indoor_static,100,922.0,486,1,50,0.5,True,2.5699588477366255,225,0.537037037037037,46,0.20444444444444446,0.9993016941704445,0.955800196089465,0.48444444444444446,0.5155555555555555,0.7915595129622267
run01,indoor_static,100,922.0,486,1,50,0.75,True,2.5699588477366255,113,0.7674897119341564,18,0.1592920353982301,0.9994915114306261,0.9621979672876155,0.48672566371681414,0.5132743362831859,0.3975387776210294
run01,indoor_static,100,922.0,486,1,50,1.0,True,2.5699588477366255,55,0.8868312757201646,2,0.03636363636363636,0.9882836109919162,0.8271634031377842,0.5636363636363637,0.43636363636363634,0.19349232539076652
run01,indoor_static,100,922.0,486,3,50,0.25,True,2.5699588477366255,354,0.2716049382716049,63,0.17796610169491525,0.9997927658541268,0.9757524537533228,0.4915254237288136,0.5084745762711864,1.24538696706057
run01,indoor_static,100,922.0,486,3,50,0.5,True,2.5699588477366255,263,0.45884773662551437,37,0.14068441064638784,0.9944761275724092,0.8790476525139129,0.45627376425855515,0.5437262357414449,0.9252451195958472
run01,indoor_static,100,922.0,486,3,50,0.75,True,2.5699588477366255,132,0.7283950617283951,12,0.09090909090909091,0.9998343950590572,0.978304928900681,0.49242424242424243,0.5075757575757576,0.46438158093783966
run01,indoor_static,100,922.0,486,3,50,1.0,True,2.5699588477366255,79,0.8374485596707819,5,0.06329113924050633,0.9971085167216717,0.9114633253983427,0.5316455696202531,0.46835443037974683,0.27792534010673736
run01,indoor_static,100,922.0,486,5,50,0.25,True,2.5699588477366255,387,0.20370370370370372,75,0.1937984496124031,0.997874923668532,0.9237644141729145,0.5271317829457365,0.4728682170542636,1.36148236229503
run01,indoor_static,100,922.0,486,5,50,0.5,True,2.5699588477366255,292,0.39917695473251025,40,0.136986301369863,0.998781393072756,0.9418970454364318,0.4794520547945206,0.5205479452054794,1.0272683457109786
run01,indoor_static,100,922.0,486,5,50,0.75,True,2.5699588477366255,147,0.6975308641975309,16,0.10884353741496598,0.9996995428565171,0.9708536543404835,0.5102040816326531,0.4897959183673469,0.5171522151353215
run01,indoor_static,100,922.0,486,5,50,1.0,True,2.5699588477366255,78,0.8395061728395061,10,0.1282051282051282,0.9881108365218301,0.8259706002249511,0.5641025641025641,0.4358974358974359,0.27440729782690526
run01,indoor_static,100,922.0,486,9,50,0.25,True,2.5699588477366255,374,0.2304526748971193,67,0.17914438502673796,0.9975025463691153,0.9175378398080271,0.5294117647058824,0.47058823529411764,1.3157478126572124
run01,indoor_static,100,922.0,486,9,50,0.5,True,2.5699588477366255,273,0.43827160493827155,36,0.13186813186813187,0.9999903212288697,0.9947250579593258,0.4981684981684982,0.5018315018315018,0.9604255423941684
run01,indoor_static,100,922.0,486,9,50,0.75,True,2.5699588477366255,172,0.6460905349794239,19,0.11046511627906977,0.999609836367807,0.9668331360648006,0.4883720930232558,0.5116279069767442,0.6051032721311245
run01,indoor_static,100,922.0,486,9,50,1.0,True,2.5699588477366255,94,0.8065843621399177,6,0.06382978723404255,0.9918207974218424,0.8541491335365452,0.44680851063829785,0.5531914893617021,0.33069597430421915
run01,indoor_static,100,922.0,486,15,50,0.25,True,2.5699588477366255,353,0.27366255144032925,31,0.08781869688385269,0.9979092012902722,0.9243655621631489,0.5269121813031161,0.4730878186968839,1.241868924780738
run01,indoor_static,100,922.0,486,15,50,0.5,True,2.5699588477366255,239,0.5082304526748971,10,0.04184100418410042,0.9954363291635422,0.8896395525574944,0.5397489539748954,0.4602510460251046,0.8408121048798763
run01,indoor_static,100,922.0,486,15,50,0.75,True,2.5699588477366255,176,0.6378600823045267,6,0.03409090909090909,0.999161494604422,0.9516369784386008,0.5170454545454546,0.48295454545454547,0.6191754412504529
run01,indoor_static,100,922.0,486,15,50,1.0,True,2.5699588477366255,111,0.7716049382716049,3,0.02702702702702703,0.997129332515102,0.9117728169882646,0.5315315315315315,0.46846846846846846,0.3905026930613652
run01,indoor_static,100,922.0,486,21,50,0.25,True,2.5699588477366255,365,0.2489711934156379,21,0.057534246575342465,0.9999945854875372,0.996052815483337,0.4986301369863013,0.5013698630136987,1.2840854321387234
run01,indoor_static,100,922.0,486,21,50,0.5,True,2.5699588477366255,239,0.5082304526748971,8,0.03347280334728033,0.992092785804018,0.8564726886222951,0.5523012552301255,0.4476987447698745,0.8408121048798763
run01,indoor_static,100,922.0,486,21,50,0.75,True,2.5699588477366255,177,0.6358024691358024,4,0.022598870056497175,0.9988714849476876,0.9440435940259846,0.519774011299435,0.480225988700565,0.622693483530285
run01,indoor_static,100,922.0,486,21,50,1.0,True,2.5699588477366255,126,0.7407407407407407,4,0.031746031746031744,0.998363672593813,0.9328858041414629,0.47619047619047616,0.5238095238095238,0.44327332725884694
