t_ms,rssi_dbm,snr_db,epoch_s
142711,-15,9.75,822931691
142851,-15,9.5,822931691
142992,-16,9.5,822931691
143132,-16,9.75,822931691
143272,-15,9.75,822931691
143412,-15,9.5,822931691
143552,-16,8.75,822931692
143692,-16,9.75,822931692
143832,-15,9.5,822931692
144393,-16,9.25,822931692
144535,-15,10.0,822931693
144673,-15,9.5,822931693
144815,-16,9.5,822931693
144953,-16,9.5,822931693
145094,-16,10.0,822931693
145234,-16,9.5,822931693
145374,-16,9.0,822931693
145514,-15,9.5,822931694
145654,-15,9.25,822931694
145794,-16,9.25,822931694
145934,-16,9.25,822931694
146076,-15,9.75,822931694
146216,-15,9.25,822931694
146357,-15,9.75,822931694
146497,-16,9.5,822931695
146637,-16,9.5,822931695
146777,-15,9.5,822931695
146917,-16,9.75,822931695
147057,-16,9.25,822931695
147197,-16,9.5,822931695
147337,-16,9.25,822931695
147478,-15,9.5,822931695
147618,-15,9.0,822931696
147758,-16,9.25,822931696
147898,-15,9.75,822931696
148038,-15,9.25,822931696
148178,-16,9.0,822931696
148318,-15,9.25,822931696
148461,-16,9.25,822931696
148603,-16,8.75,822931697
148881,-18,9.75,822931697
149021,-15,9.25,822931697
149162,-16,9.75,822931697
149302,-15,9.5,822931697
149582,-23,9.0,822931698
149722,-16,9.75,822931698
149862,-16,9.5,822931698
150002,-26,9.0,822931698
150142,-15,9.75,822931698
150283,-15,9.25,822931698
150425,-15,9.75,822931698
150563,-16,9.0,822931699
150703,-15,9.5,822931699
150845,-16,9.5,822931699
150985,-16,9.5,822931699
151125,-16,10.0,822931699
151266,-16,9.5,822931699
151405,-16,9.25,822931699
151546,-15,9.75,822931700
151686,-15,9.25,822931700
151826,-15,9.5,822931700
151966,-16,9.5,822931700
152107,-15,9.75,822931700
152246,-16,9.0,822931700
152386,-16,9.5,822931700
152527,-16,9.5,822931701
152667,-16,9.25,822931701
152807,-16,9.75,822931701
152947,-16,9.5,822931701
153087,-15,9.25,822931701
153227,-15,9.25,822931701
153367,-16,9.5,822931701
153508,-16,10.0,822931702
153648,-16,9.25,822931702
153788,-16,8.75,822931702
153928,-16,9.75,822931702
154068,-16,9.5,822931702
154210,-16,9.25,822931702
154351,-16,9.5,822931702
154491,-15,9.5,822931703
154631,-15,9.0,822931703
154771,-15,9.5,822931703
154911,-15,9.0,822931703
155051,-15,9.75,822931703
155192,-16,9.25,822931703
155331,-16,9.5,822931703
155472,-15,9.5,822931703
155612,-15,9.5,822931704
155752,-15,9.0,822931704
155892,-15,9.5,822931704
156035,-15,9.25,822931704
156172,-15,9.75,822931704
156313,-15,9.25,822931704
156453,-15,9.75,822931704
156595,-15,9.75,822931705
156735,-15,9.25,822931705
156875,-15,9.5,822931705
157015,-15,9.5,822931705
157156,-16,9.25,822931705
157296,-15,9.5,822931705
157436,-15,10.0,822931705
157576,-15,9.75,822931706
157716,-16,9.5,822931706
157856,-15,9.5,822931706
157996,-16,9.25,822931706
158136,-15,9.75,822931706
158277,-15,9.75,822931706
158417,-15,9.75,822931706
158557,-15,9.75,822931707
158697,-15,9.5,822931707
158837,-15,9.5,822931707
158977,-26,8.75,822931707
159118,-16,9.25,822931707
159258,-15,9.5,822931707
159398,-15,9.75,822931707
159538,-15,9.25,822931708
159678,-15,9.25,822931708
159818,-15,9.5,822931708
159960,-16,9.25,822931708
160100,-15,9.75,822931708
160241,-15,9.75,822931708
160381,-16,9.25,822931708
160521,-15,9.5,822931709
160661,-15,9.25,822931709
160801,-15,9.5,822931709
160942,-15,9.25,822931709
161081,-15,9.5,822931709
161222,-15,9.25,822931709
161362,-15,9.5,822931709
161504,-15,9.75,822931710
161642,-15,9.75,822931710
161782,-15,9.5,822931710
161922,-15,9.25,822931710
162063,-16,9.25,822931710
162203,-15,9.25,822931710
162345,-15,9.25,822931710
162485,-15,10.0,822931711
162625,-15,9.5,822931711
162765,-15,9.5,822931711
162905,-15,8.75,822931711
163046,-15,9.5,822931711
163186,-15,9.75,822931711
163328,-16,9.5,822931711
163466,-15,9.75,822931711
163606,-15,9.25,822931712
163746,-16,9.75,822931712
163887,-15,9.75,822931712
164027,-15,9.5,822931712
164167,-16,9.5,822931712
164307,-15,9.75,822931712
164447,-15,10.0,822931712
164587,-25,9.0,822931713
164727,-15,11.5,822931713
164867,-15,9.25,822931713
165007,-15,9.25,822931713
165148,-15,9.25,822931713
165288,-16,9.75,822931713
165428,-15,9.75,822931713
165568,-15,9.0,822931714
165710,-15,9.5,822931714
165850,-15,9.5,822931714
165990,-15,9.75,822931714
166131,-16,9.5,822931714
166270,-16,9.5,822931714
166411,-15,10.0,822931714
166551,-15,9.5,822931715
166691,-26,9.0,822931715
166831,-15,9.5,822931715
166971,-16,9.5,822931715
167111,-15,9.75,822931715
167252,-15,9.75,822931715
167392,-15,9.5,822931715
167532,-16,9.25,822931716
167672,-15,9.75,822931716
167812,-15,9.25,822931716
167952,-16,9.5,822931716
168095,-15,9.75,822931716
168235,-15,10.25,822931716
168375,-16,10.0,822931716
168515,-15,9.75,822931717
168655,-15,9.25,822931717
168795,-15,9.25,822931717
168937,-16,9.0,822931717
169077,-15,8.75,822931717
169217,-15,9.25,822931717
169357,-15,9.75,822931717
169497,-15,9.0,822931718
169637,-15,9.0,822931718
169777,-15,9.5,822931718
169917,-15,9.5,822931718
170057,-15,12.0,822931718
170197,-15,9.0,822931718
170337,-15,9.75,822931718
170479,-15,9.25,822931718
170620,-15,9.25,822931719
170759,-15,8.75,822931719
170900,-15,9.5,822931719
171040,-15,9.75,822931719
171179,-15,9.5,822931719
171320,-15,9.0,822931719
171460,-15,10.0,822931719
171600,-16,9.75,822931720
171742,-15,9.5,822931720
171880,-16,9.25,822931720
172020,-15,9.75,822931720
172160,-16,9.75,822931720
172300,-15,9.75,822931720
172440,-16,9.0,822931720
172580,-16,9.25,822931721
172720,-15,9.75,822931721
172860,-15,10.75,822931721
173000,-15,9.0,822931721
173142,-15,9.5,822931721
173280,-16,9.25,822931721
173420,-15,9.5,822931721
173560,-15,9.5,822931722
173700,-15,9.75,822931722
173842,-16,9.5,822931722
173982,-16,9.0,822931722
174122,-15,8.75,822931722
174262,-15,9.75,822931722
174402,-15,9.75,822931722
174542,-15,9.75,822931723
174682,-15,9.25,822931723
174822,-16,9.5,822931723
174962,-15,9.75,822931723
175102,-15,9.5,822931723
175243,-16,9.25,822931723
175382,-15,9.25,822931723
175522,-15,10.0,822931724
175662,-15,9.25,822931724
175802,-15,9.5,822931724
175942,-15,9.5,822931724
176082,-15,9.5,822931724
176224,-16,9.25,822931724
176364,-16,9.5,822931724
176505,-15,10.0,822931725
176644,-15,9.75,822931725
176785,-16,9.0,822931725
176925,-15,9.75,822931725
177067,-14,9.75,822931725
177205,-15,9.5,822931725
177345,-15,9.25,822931725
177485,-16,9.5,822931726
177625,-15,9.5,822931726
177765,-15,9.5,822931726
177905,-15,9.75,822931726
178045,-15,9.75,822931726
178325,-18,9.5,822931726
178465,-15,9.5,822931726
178605,-15,9.5,822931727
178745,-15,9.5,822931727
179025,-24,9.0,822931727
179165,-15,9.5,822931727
179305,-15,9.5,822931727
179445,-15,9.25,822931727
179586,-15,9.75,822931728
179727,-15,9.0,822931728
179867,-15,9.5,822931728
180006,-15,9.5,822931728
180146,-15,9.5,822931728
180287,-15,9.0,822931728
180427,-16,9.0,822931728
180567,-15,9.5,822931729
180707,-15,9.5,822931729
180847,-15,9.0,822931729
180987,-15,9.25,822931729
181127,-15,9.5,822931729
181267,-15,9.75,822931729
181407,-15,9.5,822931729
181547,-15,9.5,822931730
181687,-15,9.25,822931730
181827,-15,9.25,822931730
181969,-15,9.5,822931730
182109,-15,9.5,822931730
182249,-15,9.25,822931730
182389,-15,10.0,822931730
182529,-15,9.5,822931731
182669,-15,9.25,822931731
182949,-15,9.75,822931731
183089,-15,9.5,822931731
183230,-16,8.75,822931731
183369,-15,9.5,822931731
183509,-15,9.5,822931732
183649,-16,9.5,822931732
183789,-15,9.5,822931732
183929,-14,9.75,822931732
184069,-15,9.5,822931732
184209,-16,9.25,822931732
184351,-15,9.25,822931732
184492,-15,9.5,822931733
184631,-15,9.25,822931733
184771,-15,9.5,822931733
184912,-16,9.25,822931733
185054,-15,9.0,822931733
185192,-15,9.75,822931733
185332,-15,9.25,822931733
185472,-15,9.5,822931733
185612,-16,9.75,822931734
185752,-16,10.25,822931734
185892,-16,9.25,822931734
186032,-16,9.25,822931734
186172,-15,9.25,822931734
186312,-15,9.5,822931734
186452,-16,9.5,822931734
186592,-16,9.25,822931735
186732,-15,9.75,822931735
186872,-15,9.25,822931735
187012,-16,10.0,822931735
187152,-15,9.25,822931735
187292,-15,9.5,822931735
187432,-26,8.75,822931735
187572,-16,9.5,822931736
187714,-15,9.5,822931736
187854,-16,9.5,822931736
187994,-15,9.75,822931736
188134,-15,10.0,822931736
188274,-15,9.5,822931736
188414,-15,9.5,822931736
188554,-15,9.25,822931737
188834,-15,9.25,822931737
188974,-15,9.5,822931737
189114,-23,9.5,822931737
189254,-16,9.25,822931737
189394,-15,9.0,822931737
189535,-15,9.5,822931738
189674,-15,9.5,822931738
189814,-15,9.25,822931738
189954,-16,9.25,822931738
190377,-21,10.25,822931738
190517,-15,9.25,822931739
190657,-16,8.75,822931739
190797,-15,9.75,822931739
190937,-14,9.5,822931739
191077,-15,9.5,822931739
191217,-16,9.25,822931739
191357,-16,9.5,822931739
191497,-15,9.5,822931740
191637,-16,9.25,822931740
191777,-16,9.5,822931740
191917,-26,9.25,822931740
192057,-16,9.0,822931740
192197,-16,9.25,822931740
192337,-15,9.75,822931740
192477,-15,9.5,822931740
192617,-16,9.25,822931741
192757,-15,9.25,822931741
192899,-16,9.5,822931741
193037,-16,9.5,822931741
193177,-26,9.25,822931741
193317,-16,9.5,822931741
193459,-26,9.25,822931741
193599,-15,9.75,822931742
193739,-15,9.5,822931742
193879,-15,9.25,822931742
194019,-15,9.75,822931742
194159,-15,9.5,822931742
194299,-15,9.5,822931742
194439,-16,9.25,822931742
194579,-15,9.5,822931743
194719,-15,9.25,822931743
194859,-16,9.0,822931743
194999,-16,9.25,822931743
195139,-14,9.75,822931743
195279,-15,9.75,822931743
195419,-15,9.25,822931743
195559,-16,9.5,822931744
195699,-16,9.25,822931744
195841,-15,9.25,822931744
195981,-15,9.5,822931744
196121,-15,9.5,822931744
196261,-16,9.0,822931744
196401,-16,9.0,822931744
196541,-15,9.5,822931745
196681,-15,9.75,822931745
196821,-15,9.5,822931745
196963,-26,8.5,822931745
197103,-16,9.25,822931745
197383,-19,9.25,822931745
197525,-16,9.75,822931746
197664,-15,9.75,822931746
197804,-16,9.25,822931746
197944,-15,9.25,822931746
198084,-15,9.25,822931746
198226,-16,9.0,822931746
198367,-26,9.0,822931746
198507,-16,9.5,822931747
198647,-15,9.75,822931747
198787,-15,9.5,822931747
198927,-16,9.5,822931747
199208,-19,9.5,822931747
199349,-15,9.75,822931747
199488,-15,9.5,822931748
199628,-15,10.0,822931748
199908,-16,9.25,822931748
200048,-16,9.5,822931748
200188,-16,9.25,822931748
200329,-26,9.25,822931748
200469,-16,9.75,822931748
200609,-16,9.5,822931749
200749,-15,9.5,822931749
200889,-15,9.5,822931749
201029,-26,8.5,822931749
201172,-15,9.5,822931749
201310,-16,9.25,822931749
201450,-16,9.25,822931749
201592,-15,9.75,822931750
201732,-15,9.75,822931750
201872,-15,9.5,822931750
202013,-25,9.0,822931750
202152,-15,9.25,822931750
202293,-15,9.25,822931750
202435,-16,9.5,822931750
202573,-16,9.25,822931751
202713,-16,9.25,822931751
202853,-15,9.5,822931751
202993,-16,9.5,822931751
203134,-16,9.5,822931751
203274,-15,9.0,822931751
203414,-16,9.25,822931751
203554,-15,9.75,822931752
203694,-15,9.5,822931752
203834,-15,9.5,822931752
203976,-16,9.25,822931752
204117,-16,9.0,822931752
204257,-16,9.0,822931752
204397,-15,9.5,822931752
204537,-15,9.75,822931753
204677,-15,9.75,822931753
204817,-15,9.25,822931753
204957,-25,9.0,822931753
205098,-15,9.5,822931753
205238,-15,9.25,822931753
205378,-16,9.25,822931753
205518,-16,9.25,822931754
205658,-16,9.25,822931754
205798,-15,9.75,822931754
205939,-15,9.75,822931754
206078,-15,9.5,822931754
206219,-16,9.0,822931754
206361,-14,9.5,822931754
206501,-15,9.5,822931755
206641,-15,9.5,822931755
206781,-16,9.75,822931755
206922,-16,10.0,822931755
207062,-16,9.25,822931755
207204,-16,9.25,822931755
207342,-26,9.0,822931755
207482,-16,9.25,822931755
207622,-15,9.5,822931756
207762,-15,9.75,822931756
207903,-15,9.25,822931756
208043,-15,9.0,822931756
208183,-16,9.25,822931756
208323,-16,9.25,822931756
208463,-15,9.75,822931756
208603,-26,9.0,822931757
208743,-16,9.25,822931757
208883,-15,9.25,822931757
209024,-16,9.25,822931757
209164,-15,9.75,822931757
209304,-15,9.25,822931757
209444,-16,9.25,822931757
209584,-16,10.0,822931758
209726,-16,9.5,822931758
209867,-15,9.75,822931758
210007,-16,9.5,822931758
210147,-15,9.0,822931758
210287,-16,9.75,822931758
210427,-16,9.0,822931758
210567,-15,9.5,822931759
210707,-15,10.0,822931759
210848,-16,9.0,822931759
210988,-15,11.5,822931759
211128,-24,9.25,822931759
211268,-16,9.5,822931759
211408,-15,9.75,822931759
211548,-16,9.5,822931760
211688,-16,9.25,822931760
211829,-15,9.5,822931760
211969,-15,10.0,822931760
212111,-15,9.5,822931760
212251,-16,9.25,822931760
212532,-15,9.25,822931761
212672,-16,9.25,822931761
212812,-26,9.25,822931761
212952,-16,9.25,822931761
213092,-16,9.25,822931761
213232,-15,9.5,822931761
213372,-15,9.5,822931761
213513,-15,9.5,822931762
213652,-15,9.75,822931762
213793,-16,9.75,822931762
213933,-15,9.25,822931762
214073,-16,9.25,822931762
214213,-15,9.25,822931762
214353,-16,9.75,822931762
214493,-16,9.0,822931763
214634,-15,9.75,822931763
214776,-15,9.75,822931763
214914,-15,9.75,822931763
215054,-15,9.5,822931763
215194,-15,9.5,822931763
215334,-16,9.5,822931763
215476,-16,9.25,822931763
215616,-15,10.0,822931764
215757,-16,9.25,822931764
215897,-16,9.5,822931764
216037,-16,9.5,822931764
216177,-15,9.5,822931764
216317,-15,9.5,822931764
216457,-16,9.25,822931764
216598,-15,9.5,822931765
216737,-16,9.75,822931765
216877,-15,9.5,822931765
217018,-16,9.75,822931765
217158,-16,9.25,822931765
217298,-16,9.75,822931765
217438,-16,9.75,822931765
217578,-15,9.5,822931766
217719,-15,9.25,822931766
217860,-16,9.25,822931766
218001,-15,9.5,822931766
218141,-16,9.75,822931766
218281,-16,9.25,822931766
218421,-15,9.5,822931766
218561,-26,9.5,822931767
218702,-15,9.75,822931767
218842,-15,9.5,822931767
218982,-15,9.5,822931767
219124,-15,9.25,822931767
219262,-16,9.25,822931767
219402,-16,9.5,822931767
219542,-16,9.75,822931768
219683,-16,9.0,822931768
219823,-16,9.5,822931768
219963,-16,9.75,822931768
220103,-16,9.25,822931768
220245,-15,9.75,822931768
220385,-15,9.75,822931768
220525,-15,9.25,822931769
220666,-16,9.25,822931769
220806,-16,9.75,822931769
220946,-15,9.25,822931769
221086,-16,9.5,822931769
221226,-15,9.25,822931769
221366,-16,9.5,822931769
221507,-15,9.0,822931770
221647,-16,9.25,822931770
221787,-25,9.25,822931770
221927,-15,9.25,822931770
222067,-16,9.5,822931770
222207,-15,9.5,822931770
222347,-15,9.5,822931770
222488,-16,9.5,822931771
222627,-15,9.75,822931771
222768,-15,9.25,822931771
222910,-16,9.75,822931771
223048,-15,9.75,822931771
223328,-19,9.5,822931771
223468,-15,9.5,822931771
223611,-15,9.5,822931772
223751,-16,9.25,822931772
223891,-15,9.25,822931772
224031,-15,9.5,822931772
224171,-15,9.25,822931772
224311,-16,9.25,822931772
224451,-15,9.25,822931772
224591,-15,9.5,822931773
224732,-15,9.25,822931773
224872,-16,9.25,822931773
225014,-15,9.5,822931773
225153,-15,9.5,822931773
225294,-15,9.25,822931773
225434,-15,9.5,822931773
225574,-16,9.75,822931774
225714,-16,9.5,822931774
225854,-16,9.25,822931774
225996,-15,9.25,822931774
226136,-15,9.25,822931774
226276,-16,9.25,822931774
226417,-16,9.5,822931774
226556,-15,9.25,822931775
226696,-16,9.25,822931775
226836,-15,9.5,822931775
226976,-15,9.25,822931775
227116,-16,9.0,822931775
227256,-15,9.5,822931775
227396,-15,9.5,822931775
227536,-15,9.25,822931776
227676,-16,9.5,822931776
227816,-26,9.25,822931776
227956,-16,9.25,822931776
228096,-16,9.25,822931776
228236,-15,9.5,822931776
228516,-19,9.25,822931777
228656,-16,9.25,822931777
228796,-25,9.0,822931777
228936,-15,9.5,822931777
229217,-15,9.5,822931777
229358,-16,9.0,822931777
229498,-15,9.0,822931778
229638,-15,9.75,822931778
229778,-16,9.0,822931778
229918,-16,9.25,822931778
230058,-16,9.75,822931778
230198,-15,9.5,822931778
230338,-15,9.5,822931778
230478,-16,8.75,822931778
230619,-16,9.5,822931779
230758,-16,9.25,822931779
230898,-16,9.25,822931779
231040,-15,9.5,822931779
231178,-15,9.5,822931779
231318,-16,9.25,822931779
231459,-15,9.25,822931779
231599,-15,9.5,822931780
231741,-15,9.25,822931780
231881,-15,9.0,822931780
232021,-15,9.5,822931780
232161,-15,9.25,822931780
232301,-16,9.25,822931780
232441,-26,9.25,822931780
232581,-15,9.75,822931781
232721,-15,9.5,822931781
232861,-15,9.5,822931781
233001,-15,9.0,822931781
233141,-15,9.25,822931781
233421,-15,9.75,822931781
233561,-16,9.5,822931782
233701,-16,9.0,822931782
233841,-15,9.25,822931782
233983,-15,9.5,822931782
234123,-16,9.25,822931782
234263,-16,9.25,822931782
234403,-15,9.5,822931782
234543,-15,9.25,822931783
234683,-15,9.0,822931783
234823,-15,9.75,822931783
234963,-16,9.5,822931783
235103,-16,9.25,822931783
235243,-15,9.75,822931783
235384,-16,9.0,822931783
235524,-16,9.25,822931784
235664,-16,9.75,822931784
235803,-15,9.75,822931784
235943,-15,9.5,822931784
236084,-26,9.0,822931784
236224,-15,9.5,822931784
236364,-15,9.5,822931784
236504,-15,9.5,822931785
236644,-15,9.5,822931785
236784,-16,9.25,822931785
236924,-15,9.5,822931785
237064,-15,9.5,822931785
237204,-15,9.5,822931785
237344,-15,9.5,822931785
237486,-26,9.0,822931786
237626,-15,9.5,822931786
237906,-24,9.0,822931786
238046,-15,9.75,822931786
238186,-16,9.25,822931786
238326,-16,11.5,822931786
238466,-15,9.5,822931786
238606,-15,9.75,822931787
238746,-15,9.25,822931787
239026,-15,8.75,822931787
239166,-26,9.0,822931787
239306,-15,9.5,822931787
239446,-15,9.5,822931787
239586,-15,9.75,822931788
239726,-15,9.25,822931788
239868,-15,9.5,822931788
240008,-15,9.0,822931788
240149,-14,9.5,822931788
240289,-16,9.5,822931788
240428,-15,9.75,822931788
240568,-15,9.25,822931789
240709,-26,9.0,822931789
240849,-15,9.75,822931789
240988,-25,9.5,822931789
241129,-15,9.25,822931789
241269,-15,9.0,822931789
241409,-15,9.5,822931789
241549,-14,9.75,822931790
241689,-15,9.5,822931790
241829,-16,9.25,822931790
241969,-15,9.25,822931790
242109,-15,9.5,822931790
242249,-15,9.5,822931790
242389,-15,9.5,822931790
242529,-15,9.75,822931791
242669,-15,9.5,822931791
242809,-15,9.75,822931791
242949,-15,9.75,822931791
243089,-15,9.25,822931791
243231,-15,9.5,822931791
243371,-16,9.25,822931791
243511,-15,9.25,822931792
243651,-15,9.5,822931792
243791,-15,9.75,822931792
243931,-15,9.5,822931792
244071,-16,9.25,822931792
244211,-15,9.75,822931792
244351,-14,9.75,822931792
244491,-15,9.5,822931793
244631,-15,9.25,822931793
244771,-15,9.25,822931793
244911,-15,9.5,822931793
245051,-15,9.5,822931793
245191,-15,9.5,822931793
245331,-15,9.75,822931793
245472,-16,9.5,822931793
245613,-14,9.75,822931794
245754,-15,9.5,822931794
245894,-15,9.75,822931794
246034,-16,9.5,822931794
246176,-15,9.0,822931794
246314,-15,9.5,822931794
246454,-15,9.25,822931794
246734,-15,9.25,822931795
246874,-15,9.75,822931795
247014,-15,9.75,822931795
247154,-15,9.5,822931795
247294,-15,9.25,822931795
247434,-15,9.0,822931795
247574,-15,9.5,822931796
247714,-15,11.75,822931796
247854,-16,9.0,822931796
247996,-15,9.5,822931796
248136,-15,9.25,822931796
248276,-16,9.75,822931796
248416,-15,9.5,822931796
248696,-22,9.0,822931797
248836,-16,9.5,822931797
248976,-15,9.0,822931797
249116,-16,9.5,822931797
249256,-15,9.5,822931797
249396,-15,9.5,822931797
249536,-15,9.25,822931798
249676,-15,9.25,822931798
249816,-15,9.75,822931798
249959,-15,10.0,822931798
250096,-15,9.5,822931798
250237,-15,9.75,822931798
250376,-16,9.25,822931798
250516,-15,9.5,822931799
250657,-15,9.75,822931799
250797,-15,9.25,822931799
250937,-15,9.5,822931799
251076,-15,9.25,822931799
251217,-15,9.5,822931799
251359,-14,9.25,822931799
251499,-15,10.0,822931800
251639,-15,9.75,822931800
251779,-15,9.0,822931800
251919,-15,9.25,822931800
252059,-15,9.25,822931800
252199,-15,12.0,822931800
252339,-15,9.25,822931800
252479,-15,9.5,822931800
252619,-15,9.75,822931801
252760,-16,10.0,822931801
252899,-15,9.0,822931801
253041,-15,9.5,822931801
253181,-26,8.75,822931801
253321,-15,9.5,822931801
253461,-15,9.25,822931801
253601,-15,9.5,822931802
253746,-15,9.25,822931802
253884,-15,9.5,822931802
254024,-26,9.25,822931802
254164,-15,9.5,822931802
254304,-15,9.5,822931802
254444,-15,9.0,822931802
254584,-15,9.5,822931803
254725,-16,9.0,822931803
254865,-15,9.75,822931803
255005,-15,9.25,822931803
255145,-16,9.25,822931803
255285,-16,9.25,822931803
255425,-15,9.5,822931803
255565,-15,9.25,822931804
255706,-16,9.5,822931804
255986,-16,9.5,822931804
256126,-16,8.75,822931804
256266,-15,9.25,822931804
256406,-15,9.5,822931804
256546,-16,9.5,822931805
256686,-16,9.5,822931805
256827,-15,9.25,822931805
256967,-25,9.0,822931805
257109,-15,9.25,822931805
257249,-16,9.25,822931805
257389,-16,9.5,822931805
257531,-16,9.75,822931806
257669,-15,9.25,822931806
257810,-15,9.0,822931806
257950,-15,11.25,822931806
258090,-16,9.25,822931806
258230,-15,9.0,822931806
258370,-16,9.25,822931806
258510,-15,9.25,822931807
258650,-15,9.25,822931807
258791,-15,9.0,822931807
258931,-15,9.75,822931807
259071,-15,9.5,822931807
259211,-15,9.25,822931807
259351,-15,9.0,822931807
259493,-15,9.25,822931808
259633,-15,9.0,822931808
259774,-15,9.5,822931808
259916,-15,9.25,822931808
260054,-16,9.5,822931808
260194,-16,9.0,822931808
260334,-15,9.25,822931808
260474,-26,9.0,822931808
260755,-16,9.25,822931809
260895,-16,9.25,822931809
261035,-15,9.5,822931809
261175,-15,9.0,822931809
261315,-15,9.25,822931809
261455,-15,9.75,822931809
261595,-16,9.5,822931810
261736,-15,9.5,822931810
261878,-16,9.5,822931810
262018,-15,9.25,822931810
262158,-15,9.5,822931810
262298,-16,9.5,822931810
262439,-16,9.5,822931810
262578,-16,9.5,822931811
262719,-15,9.25,822931811
262859,-15,9.25,822931811
262999,-16,9.25,822931811
263139,-16,9.25,822931811
263279,-15,9.75,822931811
263419,-15,8.75,822931811
263560,-16,9.0,822931812
263700,-16,9.5,822931812
263840,-16,9.5,822931812
263980,-15,9.5,822931812
264120,-16,9.5,822931812
264260,-15,9.25,822931812
264400,-16,9.25,822931812
264541,-15,9.5,822931813
264681,-15,9.75,822931813
264821,-15,9.75,822931813
264961,-15,9.5,822931813
265101,-15,9.25,822931813
265243,-15,9.25,822931813
265384,-15,9.25,822931813
265524,-15,9.25,822931814
265804,-26,9.25,822931814
265944,-16,9.5,822931814
266084,-15,9.5,822931814
266224,-15,9.25,822931814
266364,-15,9.5,822931814
266505,-26,9.25,822931815
266645,-15,9.0,822931815
266785,-15,9.5,822931815
266925,-15,9.25,822931815
267065,-15,9.5,822931815
267206,-15,9.5,822931815
267485,-23,9.5,822931816
267628,-15,9.25,822931816
267768,-15,9.5,822931816
267910,-15,9.75,822931816
268048,-15,9.5,822931816
268188,-25,9.0,822931816
268329,-15,9.25,822931816
268469,-15,9.75,822931816
268609,-15,9.75,822931817
268749,-16,9.5,822931817
268889,-15,10.0,822931817
269029,-15,9.5,822931817
269169,-15,9.5,822931817
269309,-15,9.25,822931817
269450,-15,9.25,822931817
269590,-15,9.75,822931818
269730,-15,9.5,822931818
269870,-25,9.5,822931818
270010,-15,9.75,822931818
270150,-16,9.5,822931818
270290,-15,9.25,822931818
270431,-15,9.25,822931818
270571,-15,9.25,822931819
270711,-15,9.75,822931819
270851,-15,9.75,822931819
270993,-15,9.25,822931819
271133,-15,9.25,822931819
271273,-15,9.25,822931819
271413,-15,9.25,822931819
271554,-15,9.75,822931820
271696,-15,10.0,822931820
271834,-15,9.5,822931820
271974,-15,9.0,822931820
272254,-15,9.75,822931820
272394,-15,9.25,822931820
272534,-15,9.25,822931821
272675,-15,9.75,822931821
272815,-15,9.75,822931821
272955,-15,9.5,822931821
273095,-15,9.5,822931821
273235,-15,9.25,822931821
273377,-15,9.5,822931821
273518,-15,9.5,822931822
273658,-15,9.5,822931822
273798,-15,9.25,822931822
273938,-15,9.5,822931822
274078,-15,9.5,822931822
274218,-15,9.5,822931822
274359,-15,9.25,822931822
274499,-16,9.5,822931823
274639,-15,9.25,822931823
274779,-15,9.5,822931823
274919,-15,9.5,822931823
275059,-15,9.5,822931823
275199,-15,9.0,822931823
275339,-15,9.75,822931823
275480,-15,9.5,822931823
275620,-15,9.5,822931824
275762,-15,9.25,822931824
275902,-15,9.75,822931824
276042,-15,9.25,822931824
276182,-15,9.5,822931824
276323,-15,9.25,822931824
276463,-15,9.5,822931824
276603,-15,9.25,822931825
276743,-15,9.75,822931825
276883,-25,9.75,822931825
277023,-15,9.25,822931825
277164,-15,9.25,822931825
277303,-15,9.75,822931825
277446,-15,9.5,822931825
277584,-15,9.5,822931826
277724,-15,9.75,822931826
277864,-15,11.5,822931826
278004,-15,9.25,822931826
278144,-15,8.5,822931826
278284,-15,9.5,822931826
278425,-15,9.75,822931826
278565,-15,10.0,822931827
278705,-15,9.75,822931827
278845,-15,9.25,822931827
278985,-15,9.25,822931827
279127,-15,9.75,822931827
279268,-15,9.75,822931827
279408,-15,9.0,822931827
279548,-15,9.5,822931828
279688,-15,9.5,822931828
279828,-15,9.5,822931828
279968,-15,9.5,822931828
280108,-15,9.25,822931828
280248,-15,9.25,822931828
280389,-15,9.5,822931828
280529,-15,9.5,822931829
280669,-15,9.5,822931829
280809,-15,9.5,822931829
280949,-16,9.25,822931829
281091,-15,9.5,822931829
281231,-15,9.5,822931829
281371,-16,9.0,822931829
281513,-15,9.0,822931830
281653,-15,9.5,822931830
281793,-16,9.5,822931830
281933,-16,9.75,822931830
282075,-15,9.25,822931830
282213,-15,9.5,822931830
282353,-16,9.5,822931830
282493,-16,9.5,822931831
282633,-15,9.5,822931831
282773,-16,9.5,822931831
282913,-15,10.25,822931831
283054,-16,9.0,822931831
283194,-16,9.5,822931831
283333,-16,9.75,822931831
283473,-15,9.5,822931831
283753,-16,9.75,822931832
283893,-15,9.5,822931832
284034,-16,9.5,822931832
284173,-16,9.25,822931832
284313,-15,9.75,822931832
284454,-16,9.5,822931832
284594,-15,9.5,822931833
284734,-16,9.5,822931833
284875,-15,9.5,822931833
285016,-15,9.25,822931833
285155,-16,9.5,822931833
285295,-16,9.25,822931833
285435,-16,9.5,822931833
285576,-16,9.5,822931834
285716,-15,9.75,822931834
285858,-16,9.75,822931834
285995,-16,9.5,822931834
286136,-15,9.75,822931834
286276,-15,9.25,822931834
286416,-15,9.5,822931834
286556,-16,9.25,822931835
