run_id,env,distance_cm,freq_mhz,calibration_mode,calibration_note,n_total_pairs,n_calibration_pairs,n_keygen_pairs,window,block_size,alpha,offset_device_minus_network_db,usable_bits,discard_rate,mismatches,bdr,entropy_bits_per_bit,min_entropy_bits_per_bit,p0,p1,kgr_bps_before_reconciliation,estimated_min_entropy_bits_total
run04,outdoor_los,100,922.0,full,offline full-dataset offset calibration,987,0,987,5,50,1.0,1.8004052684903749,184,0.8135764944275583,23,0.125,0.9583485169215336,0.6906719418922712,0.6195652173913043,0.3804347826086957,0.3266801836510772,127.0836373081779
run04,outdoor_los,100,922.0,full,offline full-dataset offset calibration,987,0,987,9,50,0.25,1.8004052684903749,724,0.2664640324214792,142,0.19613259668508287,0.9902679459289497,0.8416344043314106,0.4419889502762431,0.5580110497237569,1.2854155052357603,609.3433087359413
run04,outdoor_los,100,922.0,full,offline full-dataset offset calibration,987,0,987,9,50,0.5,1.8004052684903749,479,0.5146909827760892,71,0.14822546972860126,0.9999717044027536,0.9909925095062186,0.4968684759916493,0.5031315240083507,0.8504337389612281,474.68541205347873
run04,outdoor_los,100,922.0,full,offline full-dataset offset calibration,987,0,987,9,50,0.75,1.8004052684903749,310,0.6859169199594731,40,0.12903225806451613,0.9913053315834369,0.8498596505721396,0.5548387096774193,0.44516129032258067,0.5503850920208365,263.45649167736326
run04,outdoor_los,100,922.0,full,offline full-dataset offset calibration,987,0,987,9,50,1.0,1.8004052684903749,170,0.8277608915906789,15,0.08823529411764706,0.9202441504888401,0.5892119737225139,0.6647058823529413,0.3352941176470588,0.3018240827211039,100.16603553282737
run04,outdoor_los,100,922.0,full,offline full-dataset offset calibration,987,0,987,15,50,0.25,1.8004052684903749,767,0.2228976697061803,138,0.17992177314211213,0.9962876236734559,0.9000881838212504,0.46414602346805733,0.5358539765319427,1.3617592438063923,690.3676369908991
run04,outdoor_los,100,922.0,full,offline full-dataset offset calibration,987,0,987,15,50,0.5,1.8004052684903749,527,0.46605876393110435,58,0.11005692599620494,0.9999766241093004,0.9918106021866532,0.49715370018975336,0.5028462998102466,0.9356546564354221,522.6841873523663
run04,outdoor_los,100,922.0,full,offline full-dataset offset calibration,987,0,987,15,50,0.75,1.8004052684903749,371,0.624113475177305,28,0.07547169811320754,0.9942852304009875,0.8770638938690087,0.5444743935309972,0.4555256064690027,0.6586866746442915,325.39070462540224
run04,outdoor_los,100,922.0,full,offline full-dataset offset calibration,987,0,987,15,50,1.0,1.8004052684903749,191,0.806484295845998,10,0.05235602094240838,0.9479405406201802,0.6585655907611543,0.6335078534031413,0.36649214659685864,0.33910823411606383,125.78602783538047
run04,outdoor_los,100,922.0,full,offline full-dataset offset calibration,987,0,987,21,50,0.25,1.8004052684903749,723,0.26747720364741645,99,0.13692946058091288,0.9981100029773491,0.92799622862017,0.47441217150760717,0.5255878284923928,1.2836400694550478,670.9412732923829
run04,outdoor_los,100,922.0,full,offline full-dataset offset calibration,987,0,987,21,50,0.5,1.8004052684903749,581,0.4113475177304965,54,0.09294320137693632,0.9930459021243132,0.8649817396396595,0.4509466437177281,0.5490533562822719,1.0315281885938905,502.5543907306422
run04,outdoor_los,100,922.0,full,offline full-dataset offset calibration,987,0,987,21,50,0.75,1.8004052684903749,373,0.6220871327254306,15,0.040214477211796246,0.998127499045395,0.9283219761400295,0.5254691689008043,0.4745308310991957,0.6622375462057163,346.264097100231
run04,outdoor_los,100,922.0,full,offline full-dataset offset calibration,987,0,987,21,50,1.0,1.8004052684903749,248,0.7487335359675785,3,0.012096774193548387,0.9920569695382706,0.8561642274263483,0.5524193548387097,0.4475806451612903,0.44030807361666924,212.3287284017344
run04,outdoor_los,100,922.0,online_100,online offset from first 100 pairs,987,100,887,1,50,0.25,1.46,650,0.26719278466741825,179,0.2753846153846154,0.9966920773974158,0.905504055337556,0.46615384615384614,0.5338461538461539,1.283648880559434,588.5776359694114
run04,outdoor_los,100,922.0,online_100,online offset from first 100 pairs,987,100,887,1,50,0.5,1.46,353,0.6020293122886133,86,0.24362606232294617,0.9902468815561183,0.8414725538148041,0.4419263456090652,0.5580736543909348,0.6971200843653541,297.0398114966259
run04,outdoor_los,100,922.0,online_100,online offset from first 100 pairs,987,100,887,1,50,0.75,1.46,143,0.838782412626832,23,0.16083916083916083,0.9398615997308967,0.6363093807213765,0.6433566433566433,0.35664335664335667,0.28240275372307544,90.99224144315684
run04,outdoor_los,100,922.0,online_100,online offset from first 100 pairs,987,100,887,1,50,1.0,1.46,101,0.8861330326944757,14,0.13861386138613863,0.9215608652945444,0.5921222922940225,0.6633663366336633,0.33663366336633666,0.19945928759461973,59.80435152169627
run04,outdoor_los,100,922.0,online_100,online offset from first 100 pairs,987,100,887,3,50,0.25,1.46,616,0.3055242390078917,180,0.2922077922077922,0.9999315627599286,0.9860157705642987,0.4951298701298701,0.5048701298701299,1.2165041698840173,607.385714667608
run04,outdoor_los,100,922.0,online_100,online offset from first 100 pairs,987,100,887,3,50,0.5,1.46,410,0.5377677564825254,107,0.26097560975609757,0.9892452969285004,0.8339900485610707,0.5609756097560976,0.43902439024390244,0.8096862169682583,341.935919910039
run04,outdoor_los,100,922.0,online_100,online offset from first 100 pairs,987,100,887,3,50,0.75,1.46,213,0.7598647125140925,45,0.2112676056338028,0.9996024742757981,0.9665252954489121,0.4882629107981221,0.5117370892018779,0.42064186393716835,205.86988793061826
run04,outdoor_los,100,922.0,online_100,online offset from first 100 pairs,987,100,887,3,50,1.0,1.46,113,0.8726042841037204,4,0.035398230088495575,0.9450087651303388,0.6502539609728754,0.6371681415929203,0.36283185840707965,0.2231574207741785,73.47869758993491
run04,outdoor_los,100,922.0,online_100,online offset from first 100 pairs,987,100,887,5,50,0.25,1.46,644,0.27395715896279593,182,0.2826086956521739,0.9949222608775303,0.8838336519049648,0.4580745341614907,0.5419254658385093,1.2717998139696545,569.1888718267974
run04,outdoor_los,100,922.0,online_100,online offset from first 100 pairs,987,100,887,5,50,0.5,1.46,409,0.5388951521984217,86,0.21026894865525672,0.9996506843846598,0.9685979008608662,0.511002444987775,0.4889975550122249,0.8077113725366284,396.15654145209425
run04,outdoor_los,100,922.0,online_100,online offset from first 100 pairs,987,100,887,5,50,0.75,1.46,236,0.733934611048478,46,0.19491525423728814,0.9948131754904235,0.8826430493618412,0.5423728813559322,0.4576271186440678,0.466063285864656,208.30375964939452
run04,outdoor_los,100,922.0,online_100,online offset from first 100 pairs,987,100,887,5,50,1.0,1.46,158,0.8218714768883878,23,0.14556962025316456,0.9738354819891413,0.7491918964994654,0.5949367088607596,0.4050632911392405,0.31202542019752394,118.37231964691553
run04,outdoor_los,100,922.0,online_100,online offset from first 100 pairs,987,100,887,9,50,0.25,1.46,643,0.2750845546786922,138,0.21461897356143078,0.9901636457077216,0.8408348935048958,0.44167962674961114,0.5583203732503889,1.2698249695380246,540.656836523648
run04,outdoor_los,100,922.0,online_100,online offset from first 100 pairs,987,100,887,9,50,0.5,1.46,415,0.532130777903044,71,0.1710843373493976,0.9999623040544137,0.9896083941534044,0.4963855421686747,0.5036144578313253,0.8195604391264077,410.6874835736628
run04,outdoor_los,100,922.0,online_100,online offset from first 100 pairs,987,100,887,9,50,0.75,1.46,264,0.7023675310033821,40,0.15151515151515152,0.9929921046394732,0.8644850293435188,0.5492424242424243,0.45075757575757575,0.5213589299502931,228.22404774668897
run04,outdoor_los,100,922.0,online_100,online offset from first 100 pairs,987,100,887,9,50,1.0,1.46,142,0.8399098083427283,15,0.1056338028169014,0.9359407149555171,0.6261851634476692,0.647887323943662,0.352112676056338,0.28042790929144557,88.91829320956901
run04,outdoor_los,100,922.0,online_100,online offset from first 100 pairs,987,100,887,15,50,0.25,1.46,682,0.2311161217587373,133,0.19501466275659823,0.9972625309478143,0.9137820419409671,0.46920821114369504,0.530791788856305,1.3468439023715906,623.1993526037396
run04,outdoor_los,100,922.0,online_100,online offset from first 100 pairs,987,100,887,15,50,0.5,1.46,463,0.4780157835400225,57,0.12311015118790497,0.9999966350168108,0.9968873881326644,0.4989200863930886,0.5010799136069114,0.9143529718446429,461.5588607054236
run04,outdoor_los,100,922.0,online_100,online offset from first 100 pairs,987,100,887,15,50,0.75,1.46,313,0.6471251409244645,28,0.08945686900958466,0.991966751873677,0.8553906192958938,0.5527156549520766,0.4472843450479233,0.6181263071001581,267.73726383961474
run04,outdoor_los,100,922.0,online_100,online offset from first 100 pairs,987,100,887,15,50,1.0,1.46,159,0.8207440811724915,10,0.06289308176100629,0.9561550236844027,0.6835263352047458,0.6226415094339622,0.37735849056603776,0.3140002646291538,108.68068729755458
run04,outdoor_los,100,922.0,online_100,online offset from first 100 pairs,987,100,887,21,50,0.25,1.46,642,0.27621195039458846,97,0.15109034267912771,0.9982071068176114,0.9298247059404446,0.4750778816199377,0.5249221183800623,1.2678501251063947,596.9474612137655
run04,outdoor_los,100,922.0,online_100,online offset from first 100 pairs,987,100,887,21,50,0.5,1.46,509,0.42615558060879366,54,0.10609037328094302,0.992745987099682,0.8622388291307287,0.44990176817288796,0.550098231827112,1.0051958156996181,438.8795640275409
run04,outdoor_los,100,922.0,online_100,online offset from first 100 pairs,987,100,887,21,50,0.75,1.46,314,0.6459977452085682,15,0.04777070063694268,0.9957817591341281,0.8937413126094427,0.5382165605095541,0.46178343949044587,0.620101151531788,280.634772159365
run04,outdoor_los,100,922.0,online_100,online offset from first 100 pairs,987,100,887,21,50,1.0,1.46,206,0.7677564825253664,3,0.014563106796116505,0.9825228671226133,0.7916827638752749,0.5776699029126213,0.4223300970873786,0.40681795291575906,163.08664935830663
